"Distance quakes/tectonic_plates","Distance uniform_law/tectonic_plates"
209725.349663408,98912.2867732723
9365.09280516687,360061.364960146
159262.973724058,1037802.19580188
1946608.48091429,2707274.88435964
41557.6828599352,441657.931043407
41535.5179954896,223681.149671048
213732.386462501,776678.023215541
115172.417597605,290716.256054436
104122.235607906,711921.026781871
509449.400745902,606160.826623812
73341.5569023532,111303.352104463
9323.8808928001,1260519.89130068
223816.774077171,1733300.94347698
48545.7121844376,1665912.01375068
46610.4252829421,1221402.13072412
119441.098200872,109679.074426554
36307.5682988595,2759575.57894805
28611.5848626448,366255.083631766
47328.1737514044,972456.576711709
56527.62746113,53403.9241513457
98098.1018593149,2804064.93585899
25071.4105887395,187764.60007715
33113.4263305449,161481.626181969
29302.7233015727,2994108.87134109
50684.4236741291,162037.653102167
66223.2164649962,24358.8059319608
235699.056773268,295149.29881358
4633.65589023604,2007456.2174131
68779.8822971858,921525.684302193
90951.9178615416,44293.1535151831
279665.531454472,1188756.39190522
8330.36057226295,2738642.25155045
85832.0291123599,16486.1112637174
19572.768698601,2673585.31681667
66674.7757919557,1078971.99292225
93638.7353424437,1911492.87455312
14757.3462377637,18932.5016285932
20704.2740757833,462087.568227096
83202.2550319653,312519.066192547
42429.0255382559,832993.901687718
52100.2163983369,769969.961102409
54753.4058144802,1942252.32277864
75750.5912034166,1692656.06185648
62492.8060513767,366381.859137372
77794.835570577,219912.527782536
75400.2154022694,762435.729491682
75400.2154022694,1585625.39884915
75400.2154022694,1225888.64508754
246009.828520015,53329.4663722917
69274.4674156548,2670617.51033361
71593.452674109,22556.272846734
75400.2154022694,737797.389869144
63717.140902383,1716097.38675062
78692.6515362185,1071960.85959298
75692.4151265917,154468.521689548
63345.5101986036,866768.439248187
65115.8209327403,198632.635039427
240881.699658039,1997487.46670547
81372.7859690455,1015829.59405251
78898.3001282537,1480572.50141864
18127.6250084193,2351179.87377143
63377.7169486868,1211207.63500328
61650.7667277392,15133.0442575675
15588.6161091955,1155387.30114891
9156.85946653554,330784.382289661
101681.311376551,2702390.5580772
70545.5278307036,604018.713669247
79659.5914484292,793979.722616244
67932.714574823,770765.214419695
349933.490989868,1187027.9170297
64635.8426510823,1539328.32748073
53972.548307353,561456.980429274
44328.0925325981,122730.047565182
161184.719516469,463325.453044994
149739.13122202,2453830.65830244
57447.1885524015,339797.811637905
161505.499096784,706625.924646128
113799.159127707,409070.522401098
21757.6441393917,406967.725595266
29219.022448992,1960672.16395373
206015.483170583,117451.590942047
1612879.72367948,962130.777278514
53342.8919137379,1127300.24360559
48436.7988578267,84942.4127880549
7604.95459523763,1462883.39180251
67267.4722967563,1781658.31557146
60737.5559303013,192877.968921312
251804.117078249,1724681.6708614
305244.25578051,232145.546643208
182696.560116962,269007.343714709
120913.660275304,1615718.6326234
79787.2516052286,85413.6635808898
14984.0873545922,324481.570783469
672749.589891633,1725136.18741716
54913.0823511011,659875.192097209
29970.0827887448,1242755.03144642
22786.4008660469,141032.882286204
121058.573155003,1168785.72129909
55712.845928802,691294.205293057
31767.9713768664,362824.394261369
67315.0037513561,705885.345143948
5344.45829422296,727069.588621039
6593.89066968847,647529.665117901
15719.7855418513,193273.267019913
10993.1448443323,33261.3408932938
95204.3802977749,832728.916742267
8268.9265037218,1332402.31721308
24845.7375707878,196970.248677219
33918.3238757037,1385136.48877912
66641.7691320325,21959.4043148552
44068.856646346,377326.57868336
531335.778900061,49208.3311134279
197309.296930019,1054356.34686375
19716.6206750254,493226.85906028
51869.5867079501,721222.394502671
231975.392843196,237204.000055044
32950.6553281803,298418.3843573
158003.515565445,33265.7330197545
80536.6788817901,1931289.96139591
237839.765095876,244277.553177972
90650.8892146979,16153.2780550026
52287.6253945254,231558.547822009
22706.6261723829,1262162.85903812
80636.5779571923,2593316.68398101
81018.4963241491,15009.6337014484
465038.947978564,1000402.08564947
74432.0254313339,2378236.42671832
70837.243998837,474707.676361585
23030.7788983346,776622.3783563
71484.0995227782,788997.864225642
14802.1429454481,1317198.56867339
47732.1847334518,1684158.19664545
36902.4128755714,606024.465251278
12009.8827167389,980100.313771718
10507.6050239799,1258999.14203752
51781.9908162188,110699.542732959
22774.0608817017,1578490.86205418
37884.9137822366,1164439.39853261
59891.6227592521,325502.72484254
109981.687954218,1777978.49112287
21968.6786890637,30593.7616404701
84050.4970972176,1686827.9925288
10407.4780221188,22549.2927325475
42404.3834067893,2805327.93219729
130351.478852588,2263170.16794983
1562.43092729593,875343.961689537
3269.32714684314,52048.4421735488
291981.425470066,220796.752142591
77364.843768424,120666.623074527
24788.6100632033,1046591.12495448
91768.681294371,629028.370077862
145260.108457646,1254648.6927237
28836.7827334547,831878.091124271
93197.5906059271,1255339.69459031
198518.708218426,32360.6695978498
485806.106016262,2030452.38786779
33875.342119367,3898046.32136578
97350.2834493983,1172979.77021477
6568.23515180044,221511.28934194
6777.31007877674,799905.15113586
136133.976677327,1562245.61592568
24640.4294591412,76975.175447864
10511.049494634,697471.547299292
26806.966820474,1389891.16956771
66338.274051713,179779.205761545
226046.03724773,2422997.14349396
15665.8346204911,16411.735253969
183949.898467602,2698372.52324031
118682.856902323,826267.442918096
64390.4386009089,183421.493497605
246749.956513481,1524119.49513934
71250.867283661,654405.485787096
85428.9757185687,1933555.31992449
235390.537259349,406434.677229746
146175.121761846,613636.888738018
143265.330164008,3066158.03086286
256575.28542843,1710449.59296058
256736.067489702,2397852.18622809
70201.9569873573,1854782.86874427
84170.5712982503,2868294.98430273
254023.117038561,2201674.84384289
254137.749700931,250842.62915162
249827.755290517,3033361.30644354
266841.208661223,203816.868961402
33317.5793386687,1225766.36071516
55248.7639953503,523405.885516887
67641.8869360101,182327.336670038
60339.7939185143,376692.056538347
32595.7153612708,2432430.9690392
182581.624774711,2141869.589239
33518.2652330591,1190098.66204019
86643.5692869006,1643030.92656524
109250.622422413,1498958.29056685
22757.9077434779,546659.046029832
12859.1932129131,73087.6085659843
253756.674313174,28488.3931632096
19139.2011363099,269476.767116816
33810.8359101435,569741.130789001
85823.9793597275,394090.568334286
120197.181693819,747534.193890841
20177.9072873495,541070.367567949
75854.9695766571,108264.88490774
22685.4014767345,680185.961994257
30303.9980387784,1078258.25320222
224210.419565669,112843.73894615
9425.14009080129,609014.162714866
128390.040873936,2341346.50534839
86353.3790965034,1343169.53687393
44859.5419606004,2394887.79764836
34805.7660103835,1848115.37571126
51172.716017723,58704.5895931598
14326.0562407301,1178397.58091286
82422.6336779291,37031.4082632478
27847.6081021038,1912016.29993313
100776.000517358,85817.9875291889
25594.2469038143,1213784.54064046
20577.8684656758,2546341.62602463
6804.85873992818,685540.762088756
12424.3183977329,507735.536199259
33804.5143321441,2565248.62832731
17195.4254293677,2261738.88857178
81605.8759245598,661971.804554068
16981.2182554213,144451.511988167
64876.4173410107,564124.438301495
90118.5472339631,101884.680349698
42157.6637135774,1387074.39245131
798895.820005553,947094.507480267
27788.2087761324,486559.016351466
26753.00962373,3896515.12864305
43093.8556458853,1867836.4792044
21298.4083096157,350413.263473295
27384.8206525671,58057.0226823888
79396.0674905519,970040.363279009
816931.959230697,1211267.57408727
58968.7456897734,649486.648951001
49781.5273709901,899072.846038174
150168.878803747,307728.042165224
535116.9590702,2304284.72653461
64296.1926946901,1897517.13552936
2760.85401542967,1144088.30405252
227475.112494133,1920266.04324487
75034.9450692822,793406.802307241
118697.521104648,209692.537180896
14206.322521414,2579481.54066825
55585.5015278784,504654.98783916
33784.0610309073,2302461.53628661
67486.6437981218,104779.429722658
65109.1936407901,96952.6921690226
20470.4043040951,1813781.29791273
86951.4472172438,1266969.40719556
363875.962175566,2298976.0295688
42687.6294303107,274608.919356502
82915.4290417234,1548389.0254478
257749.674515789,118675.600702853
128324.875827041,320493.461006806
73356.1205128027,33274.5130163431
168756.955711596,1246439.53439412
162764.954617193,23860.8519451899
297651.403134807,736518.867328673
18359.7221694966,2327542.27639455
1772.38741135991,274497.250512303
78029.4371273027,2382813.88405411
54090.001210612,403941.247836216
15709.4722856366,952454.35731302
7316.33247846819,498214.501779889
148542.114111687,68275.8169667141
108446.786833216,39775.1978978212
67124.791316237,1318128.48707681
77195.4471784478,305369.216261143
22167.4048281112,1398013.40893751
16453.8289857944,57078.1466763471
27061.7025317728,1742006.86644382
59861.1266696847,2490891.49538981
229233.383265924,3529345.73895487
117471.756517079,24389.737421113
32438.3658319382,1561951.40064228
212485.675210265,2105206.63979557
186497.757655638,3464521.45163445
7823.50910060464,206701.630140959
43763.9721291228,354914.800986391
99633.2948176385,912055.277293689
151931.926200797,168459.309381651
31582.7080305484,506326.121198773
153350.326987644,1845785.0563765
104017.938953541,954795.865226395
27141.7513410963,1400738.7552208
529236.002881857,1493281.66975661
47519.4474873885,1687251.21958624
50042.5040801504,1683452.75148546
38499.5112413687,1020814.07164713
61211.8018819626,49540.3559501347
38094.9067556163,1452225.81271939
78938.9596574286,772639.930281598
50602.4141941154,798174.334874547
82631.0157690214,1645349.79271768
84002.9513413364,1069761.03056958
82290.6036961094,379893.824394669
38797.2827447957,2603831.05673031
59191.0416618676,777907.334417718
92191.1100337051,218945.160873873
77797.0703448629,1365733.12945402
67191.4155393874,2394312.14645239
83073.2742113189,3695610.57414872
73747.1729623977,1158888.14986853
127281.017373368,1029314.12305649
42093.6607695441,111867.402920404
137361.090163774,2898541.58395832
33137.8869836873,2333665.50925752
31443.1895876488,52406.9853202716
47719.476974224,1696748.41076664
18969.260347278,605280.974326346
22450.5879083124,765294.332348026
138080.983285374,10804.3474345025
30093.7301269947,372629.177808355
25090.899589941,1091599.1825257
47576.11022701,396235.043238949
91070.1441251909,1407214.29065836
47931.7197755392,399516.328017838
236066.607509221,417015.38045779
19167.8919406434,2973458.65935197
8921.4028358019,312013.277472548
20296.1038124759,218184.269156866
227232.463803898,1225194.10986385
15676.2198319343,2670392.27032339
71231.6063038442,1174082.03730163
51537.1193641049,466608.82581551
1057737.39133008,1795496.77327867
200148.57992411,196349.484080616
80861.744754701,1029625.0194643
103246.399384592,900029.404328448
41944.562780646,619900.690868293
71705.3272865439,100213.821503708
59767.5280996692,761634.452438323
38157.2026191642,1529985.95698231
10165.2328869684,442052.917023056
14764.5030736075,1941886.57102803
73339.743888487,129877.757788338
76452.2032795187,251347.218782708
92305.3439824491,64036.7722108099
44575.8957469434,2088101.17787345
61869.0394344003,2713965.4265662
43851.4553367762,89198.3341651729
43337.1583360208,180878.072221502
90097.796784081,400487.75872159
243250.512430274,2595622.68821065
97378.7404644358,2107506.16713104
46358.6448963623,205856.385467959
101284.891984298,2314071.22937834
76577.9176261989,2764148.0517563
47710.2579226255,1641369.32984025
121932.709492966,290714.213919303
225853.174217325,56831.8731080572
567256.75540386,1396403.80816216
131923.777095533,637547.115930745
68535.0547539847,784592.970690451
183189.061655618,2281095.41951109
80943.6241063403,825415.495192741
84640.3801945026,82243.5059882702
29399.8955871246,1203812.27980534
23629.1067707764,497749.521225739
250339.373448143,1644414.33071622
67569.1154161662,760248.856453841
28490.6855237,1382924.64991423
38364.7933965143,1333274.3971415
87468.7983531382,924772.998839404
27425.6254590804,2019151.31104228
3145.81275235321,713046.805999849
47500.9290221956,354986.771560064
298104.669226852,933495.93452078
60491.0366863562,137049.007776463
10639.7172387971,1585454.4978163
33142.9071235065,134233.653702754
31722.8565898126,174995.877356072
239385.667046532,203988.529628925
164480.865375459,1125969.18098585
95969.7435316365,1614327.58972603
73029.8607474665,2370997.32778439
85546.4884179285,831667.047586025
125142.858601584,40106.8941220095
188905.716289119,1414922.79476528
345140.790695705,821524.00026914
18445.9346578008,781841.466406968
10355.6378301331,1552198.01948016
4228.94084159464,1506271.90905112
60934.8850323301,1912564.33195395
139548.645934556,1268197.58949362
21513.9415490861,704151.001125447
19355.3758514992,1213800.901298
120452.910501549,112866.967938383
8249.6327021037,90851.2424467649
44224.9506904702,1863571.90025606
72699.6429123403,414887.395556622
99168.9054608971,598935.527675407
170467.991357248,824364.147892865
14771.8603419639,829245.427360248
12013.7368519165,2578194.24486038
166941.291702769,516193.25642773
101147.808303326,480519.416561869
20922.0322841792,2223416.63930312
34108.4591629753,866379.88355014
83630.4227581613,145037.275526348
1119403.30193779,1574556.20356629
31470.8793806299,2483904.07407397
218277.324584684,658819.288464199
28076.2950443017,790364.419408801
42260.5607894202,1326357.41872212
132128.391871946,1903248.74779121
104445.440887561,401336.217012583
84671.5818120464,1633832.67986978
